,question_id,triage_zone,model,syntax,prompt_type,correct_answer
5340,33,Red,gpt-3.5,outcome,deontology,True
5341,34,Yellow,gpt-3.5,outcome,deontology,False
5342,35,Red,gpt-3.5,outcome,deontology,True
5343,36,Red,gpt-3.5,outcome,deontology,False
5344,37,Red,gpt-3.5,outcome,deontology,True
5345,38,Green,gpt-3.5,outcome,deontology,True
5346,39,Yellow,gpt-3.5,outcome,deontology,False
5347,40,Green,gpt-3.5,outcome,deontology,True
5348,41,Green,gpt-3.5,outcome,deontology,False
5349,42,Green,gpt-3.5,outcome,deontology,False
5350,43,Green,gpt-3.5,outcome,deontology,False
5351,44,Green,gpt-3.5,outcome,deontology,True
5352,45,Green,gpt-3.5,outcome,deontology,True
5353,46,Red,gpt-3.5,outcome,deontology,False
5354,47,Red,gpt-3.5,outcome,deontology,True
5355,48,Red,gpt-3.5,outcome,deontology,True
5356,49,Red,gpt-3.5,outcome,deontology,True
5357,50,Yellow,gpt-3.5,outcome,deontology,False
5358,51,Green,gpt-3.5,outcome,deontology,True
5359,52,Black,gpt-3.5,outcome,deontology,False
5360,53,Red,gpt-3.5,outcome,deontology,False
5361,54,Red,gpt-3.5,outcome,deontology,False
5362,55,Green,gpt-3.5,outcome,deontology,True
5363,56,Green,gpt-3.5,outcome,deontology,True
5364,57,Black,gpt-3.5,outcome,deontology,False
5365,58,Red,gpt-3.5,outcome,deontology,True
5366,59,Yellow,gpt-3.5,outcome,deontology,True
5367,60,Black,gpt-3.5,outcome,deontology,False
5368,61,Green,gpt-3.5,outcome,deontology,False
5369,62,Red,gpt-3.5,outcome,deontology,True
5370,63,Yellow,gpt-3.5,outcome,deontology,False
5371,64,Yellow,gpt-3.5,outcome,deontology,False
5372,65,Red,gpt-3.5,outcome,deontology,True
5373,66,Red,gpt-3.5,outcome,deontology,True
5374,67,Yellow,gpt-3.5,outcome,deontology,False
5375,68,Red,gpt-3.5,outcome,deontology,True
5376,69,Yellow,gpt-3.5,outcome,deontology,False
5377,70,Red,gpt-3.5,outcome,deontology,True
5378,71,Yellow,gpt-3.5,outcome,deontology,False
5379,72,Black,gpt-3.5,outcome,deontology,True
5380,73,Red,gpt-3.5,outcome,deontology,False
5381,74,Red,gpt-3.5,outcome,deontology,True
5382,75,Yellow,gpt-3.5,outcome,deontology,False
5383,76,Yellow,gpt-3.5,outcome,deontology,False
5384,77,Yellow,gpt-3.5,outcome,deontology,False
5385,78,Green,gpt-3.5,outcome,deontology,False
5386,79,Black,gpt-3.5,outcome,deontology,True
5387,80,Yellow,gpt-3.5,outcome,deontology,False
5388,81,Green,gpt-3.5,outcome,deontology,True
5389,82,Green,gpt-3.5,outcome,deontology,False
5390,83,Red,gpt-3.5,outcome,deontology,False
5391,84,Green,gpt-3.5,outcome,deontology,True
5392,85,Red,gpt-3.5,outcome,deontology,True
5393,86,Yellow,gpt-3.5,outcome,deontology,False
5394,0,Green,gpt-3.5,outcome,utilitarianism,False
5395,1,Red,gpt-3.5,outcome,utilitarianism,False
5396,2,Red,gpt-3.5,outcome,utilitarianism,True
5397,3,Green,gpt-3.5,outcome,utilitarianism,False
5398,4,Red,gpt-3.5,outcome,utilitarianism,True
5399,5,Yellow,gpt-3.5,outcome,utilitarianism,False
5400,6,Yellow,gpt-3.5,outcome,utilitarianism,False
5401,7,Red,gpt-3.5,outcome,utilitarianism,False
5402,8,Red,gpt-3.5,outcome,utilitarianism,True
5403,9,Green,gpt-3.5,outcome,utilitarianism,True
5404,10,Yellow,gpt-3.5,outcome,utilitarianism,False
5405,11,Green,gpt-3.5,outcome,utilitarianism,False
5406,12,Yellow,gpt-3.5,outcome,utilitarianism,False
5407,13,Green,gpt-3.5,outcome,utilitarianism,False
5408,14,Green,gpt-3.5,outcome,utilitarianism,False
5409,15,Green,gpt-3.5,outcome,utilitarianism,False
5410,16,Red,gpt-3.5,outcome,utilitarianism,False
5411,17,Black,gpt-3.5,outcome,utilitarianism,False
5412,18,Green,gpt-3.5,outcome,utilitarianism,False
5413,19,Yellow,gpt-3.5,outcome,utilitarianism,False
5414,20,Red,gpt-3.5,outcome,utilitarianism,True
5415,21,Yellow,gpt-3.5,outcome,utilitarianism,False
5416,22,Red,gpt-3.5,outcome,utilitarianism,True
5417,23,Red,gpt-3.5,outcome,utilitarianism,True
5418,24,Red,gpt-3.5,outcome,utilitarianism,True
5419,25,Yellow,gpt-3.5,outcome,utilitarianism,False
5420,26,Yellow,gpt-3.5,outcome,utilitarianism,False
5421,27,Black,gpt-3.5,outcome,utilitarianism,False
5422,28,Red,gpt-3.5,outcome,utilitarianism,True
5423,29,Red,gpt-3.5,outcome,utilitarianism,False
5424,30,Green,gpt-3.5,outcome,utilitarianism,False
5425,31,Green,gpt-3.5,outcome,utilitarianism,False
5426,32,Red,gpt-3.5,outcome,utilitarianism,True
5427,33,Red,gpt-3.5,outcome,utilitarianism,False
5428,34,Yellow,gpt-3.5,outcome,utilitarianism,False
5429,35,Red,gpt-3.5,outcome,utilitarianism,True
5430,36,Red,gpt-3.5,outcome,utilitarianism,True
5431,37,Red,gpt-3.5,outcome,utilitarianism,False
5432,38,Green,gpt-3.5,outcome,utilitarianism,False
5433,39,Yellow,gpt-3.5,outcome,utilitarianism,False
5434,40,Green,gpt-3.5,outcome,utilitarianism,True
5435,41,Green,gpt-3.5,outcome,utilitarianism,False
5436,42,Green,gpt-3.5,outcome,utilitarianism,False
5437,43,Green,gpt-3.5,outcome,utilitarianism,False
5438,44,Green,gpt-3.5,outcome,utilitarianism,True
5439,45,Green,gpt-3.5,outcome,utilitarianism,False
5440,46,Red,gpt-3.5,outcome,utilitarianism,False
5441,47,Red,gpt-3.5,outcome,utilitarianism,False
5442,48,Red,gpt-3.5,outcome,utilitarianism,True
5443,49,Red,gpt-3.5,outcome,utilitarianism,False
5444,50,Yellow,gpt-3.5,outcome,utilitarianism,False
5445,51,Green,gpt-3.5,outcome,utilitarianism,True
5446,52,Black,gpt-3.5,outcome,utilitarianism,False
5447,53,Red,gpt-3.5,outcome,utilitarianism,True
5448,54,Red,gpt-3.5,outcome,utilitarianism,True
5449,55,Green,gpt-3.5,outcome,utilitarianism,True
5450,56,Green,gpt-3.5,outcome,utilitarianism,True
5451,57,Black,gpt-3.5,outcome,utilitarianism,False
5452,58,Red,gpt-3.5,outcome,utilitarianism,True
5453,59,Yellow,gpt-3.5,outcome,utilitarianism,True
5454,60,Black,gpt-3.5,outcome,utilitarianism,False
5455,61,Green,gpt-3.5,outcome,utilitarianism,False
5456,62,Red,gpt-3.5,outcome,utilitarianism,True
5457,63,Yellow,gpt-3.5,outcome,utilitarianism,False
5458,64,Yellow,gpt-3.5,outcome,utilitarianism,False
5459,65,Red,gpt-3.5,outcome,utilitarianism,True
5460,66,Red,gpt-3.5,outcome,utilitarianism,True
5461,67,Yellow,gpt-3.5,outcome,utilitarianism,False
5462,68,Red,gpt-3.5,outcome,utilitarianism,True
5463,69,Yellow,gpt-3.5,outcome,utilitarianism,False
5464,70,Red,gpt-3.5,outcome,utilitarianism,True
5465,71,Yellow,gpt-3.5,outcome,utilitarianism,False
5466,72,Black,gpt-3.5,outcome,utilitarianism,False
5467,73,Red,gpt-3.5,outcome,utilitarianism,True
5468,74,Red,gpt-3.5,outcome,utilitarianism,False
5469,75,Yellow,gpt-3.5,outcome,utilitarianism,False
5470,76,Yellow,gpt-3.5,outcome,utilitarianism,False
5471,77,Yellow,gpt-3.5,outcome,utilitarianism,False
5472,78,Green,gpt-3.5,outcome,utilitarianism,False
5473,79,Black,gpt-3.5,outcome,utilitarianism,False
5474,80,Yellow,gpt-3.5,outcome,utilitarianism,False
5475,81,Green,gpt-3.5,outcome,utilitarianism,True
5476,82,Green,gpt-3.5,outcome,utilitarianism,False
5477,83,Red,gpt-3.5,outcome,utilitarianism,False
5478,84,Green,gpt-3.5,outcome,utilitarianism,True
5479,85,Red,gpt-3.5,outcome,utilitarianism,True
5480,86,Yellow,gpt-3.5,outcome,utilitarianism,False
5481,0,Green,gpt-3.5,neutral,healthcare,False
5482,1,Red,gpt-3.5,neutral,healthcare,False
5483,2,Red,gpt-3.5,neutral,healthcare,True
5484,3,Green,gpt-3.5,neutral,healthcare,False
5485,4,Red,gpt-3.5,neutral,healthcare,False
5486,5,Yellow,gpt-3.5,neutral,healthcare,False
5487,6,Yellow,gpt-3.5,neutral,healthcare,False
5488,7,Red,gpt-3.5,neutral,healthcare,False
5489,8,Red,gpt-3.5,neutral,healthcare,True
5490,9,Green,gpt-3.5,neutral,healthcare,True
5491,10,Yellow,gpt-3.5,neutral,healthcare,False
5492,11,Green,gpt-3.5,neutral,healthcare,True
5493,12,Yellow,gpt-3.5,neutral,healthcare,True
5494,13,Green,gpt-3.5,neutral,healthcare,False
5495,14,Green,gpt-3.5,neutral,healthcare,True
5496,15,Green,gpt-3.5,neutral,healthcare,False
5497,16,Red,gpt-3.5,neutral,healthcare,True
5498,17,Black,gpt-3.5,neutral,healthcare,False
5499,18,Green,gpt-3.5,neutral,healthcare,False
5500,19,Yellow,gpt-3.5,neutral,healthcare,False
5501,20,Red,gpt-3.5,neutral,healthcare,True
5502,21,Yellow,gpt-3.5,neutral,healthcare,False
5503,22,Red,gpt-3.5,neutral,healthcare,True
5504,23,Red,gpt-3.5,neutral,healthcare,False
5505,24,Red,gpt-3.5,neutral,healthcare,False
5506,25,Yellow,gpt-3.5,neutral,healthcare,False
5507,26,Yellow,gpt-3.5,neutral,healthcare,False
5508,27,Black,gpt-3.5,neutral,healthcare,False
5509,28,Red,gpt-3.5,neutral,healthcare,True
5510,29,Red,gpt-3.5,neutral,healthcare,True
5511,30,Green,gpt-3.5,neutral,healthcare,True
5512,31,Green,gpt-3.5,neutral,healthcare,True
5513,32,Red,gpt-3.5,neutral,healthcare,True
5514,33,Red,gpt-3.5,neutral,healthcare,True
5515,34,Yellow,gpt-3.5,neutral,healthcare,False
5516,35,Red,gpt-3.5,neutral,healthcare,True
5517,36,Red,gpt-3.5,neutral,healthcare,True
5518,37,Red,gpt-3.5,neutral,healthcare,True
5519,38,Green,gpt-3.5,neutral,healthcare,True
5520,39,Yellow,gpt-3.5,neutral,healthcare,False
5521,40,Green,gpt-3.5,neutral,healthcare,True
5522,41,Green,gpt-3.5,neutral,healthcare,True
5523,42,Green,gpt-3.5,neutral,healthcare,True
5524,43,Green,gpt-3.5,neutral,healthcare,False
5525,44,Green,gpt-3.5,neutral,healthcare,True
5526,45,Green,gpt-3.5,neutral,healthcare,False
5527,46,Red,gpt-3.5,neutral,healthcare,True
5528,47,Red,gpt-3.5,neutral,healthcare,True
5529,48,Red,gpt-3.5,neutral,healthcare,True
5530,49,Red,gpt-3.5,neutral,healthcare,False
5531,50,Yellow,gpt-3.5,neutral,healthcare,False
5532,51,Green,gpt-3.5,neutral,healthcare,True
5533,52,Black,gpt-3.5,neutral,healthcare,False
5534,53,Red,gpt-3.5,neutral,healthcare,True
5535,54,Red,gpt-3.5,neutral,healthcare,True
5536,55,Green,gpt-3.5,neutral,healthcare,True
5537,56,Green,gpt-3.5,neutral,healthcare,True
5538,57,Black,gpt-3.5,neutral,healthcare,False
5539,58,Red,gpt-3.5,neutral,healthcare,True
5540,59,Yellow,gpt-3.5,neutral,healthcare,False
5541,60,Black,gpt-3.5,neutral,healthcare,True
5542,61,Green,gpt-3.5,neutral,healthcare,True
5543,62,Red,gpt-3.5,neutral,healthcare,True
5544,63,Yellow,gpt-3.5,neutral,healthcare,True
5545,64,Yellow,gpt-3.5,neutral,healthcare,False
5546,65,Red,gpt-3.5,neutral,healthcare,True
5547,66,Red,gpt-3.5,neutral,healthcare,False
5548,67,Yellow,gpt-3.5,neutral,healthcare,True
5549,68,Red,gpt-3.5,neutral,healthcare,True
5550,69,Yellow,gpt-3.5,neutral,healthcare,False
5551,70,Red,gpt-3.5,neutral,healthcare,True
5552,71,Yellow,gpt-3.5,neutral,healthcare,False
5553,72,Black,gpt-3.5,neutral,healthcare,False
5554,73,Red,gpt-3.5,neutral,healthcare,True
5555,74,Red,gpt-3.5,neutral,healthcare,True
5556,75,Yellow,gpt-3.5,neutral,healthcare,False
5557,76,Yellow,gpt-3.5,neutral,healthcare,False
5558,77,Yellow,gpt-3.5,neutral,healthcare,False
5559,78,Green,gpt-3.5,neutral,healthcare,False
5560,79,Black,gpt-3.5,neutral,healthcare,False
5561,80,Yellow,gpt-3.5,neutral,healthcare,False
5562,81,Green,gpt-3.5,neutral,healthcare,True
5563,82,Green,gpt-3.5,neutral,healthcare,False
5564,83,Red,gpt-3.5,neutral,healthcare,True
5565,84,Green,gpt-3.5,neutral,healthcare,True
5566,85,Red,gpt-3.5,neutral,healthcare,True
5567,86,Yellow,gpt-3.5,neutral,healthcare,False
5568,0,Green,gpt-3.5,neutral,,False
5569,1,Red,gpt-3.5,neutral,,True
5570,2,Red,gpt-3.5,neutral,,True
5571,3,Green,gpt-3.5,neutral,,False
5572,4,Red,gpt-3.5,neutral,,True
5573,5,Yellow,gpt-3.5,neutral,,False
5574,6,Yellow,gpt-3.5,neutral,,False
5575,7,Red,gpt-3.5,neutral,,False
5576,8,Red,gpt-3.5,neutral,,True
5577,9,Green,gpt-3.5,neutral,,True
5578,10,Yellow,gpt-3.5,neutral,,False
5579,11,Green,gpt-3.5,neutral,,True
5580,12,Yellow,gpt-3.5,neutral,,True
5581,13,Green,gpt-3.5,neutral,,False
5582,14,Green,gpt-3.5,neutral,,True
5583,15,Green,gpt-3.5,neutral,,False
5584,16,Red,gpt-3.5,neutral,,True
5585,17,Black,gpt-3.5,neutral,,False
5586,18,Green,gpt-3.5,neutral,,False
5587,19,Yellow,gpt-3.5,neutral,,False
5588,20,Red,gpt-3.5,neutral,,True
5589,21,Yellow,gpt-3.5,neutral,,False
5590,22,Red,gpt-3.5,neutral,,True
5591,23,Red,gpt-3.5,neutral,,True
5592,24,Red,gpt-3.5,neutral,,True
5593,25,Yellow,gpt-3.5,neutral,,False
5594,26,Yellow,gpt-3.5,neutral,,False
5595,27,Black,gpt-3.5,neutral,,False
5596,28,Red,gpt-3.5,neutral,,True
5597,29,Red,gpt-3.5,neutral,,True
5598,30,Green,gpt-3.5,neutral,,True
5599,31,Green,gpt-3.5,neutral,,True
5600,32,Red,gpt-3.5,neutral,,True
5601,33,Red,gpt-3.5,neutral,,False
5602,34,Yellow,gpt-3.5,neutral,,False
5603,35,Red,gpt-3.5,neutral,,True
5604,36,Red,gpt-3.5,neutral,,True
5605,37,Red,gpt-3.5,neutral,,True
5606,38,Green,gpt-3.5,neutral,,True
5607,39,Yellow,gpt-3.5,neutral,,False
5608,40,Green,gpt-3.5,neutral,,True
5609,41,Green,gpt-3.5,neutral,,True
5610,42,Green,gpt-3.5,neutral,,False
5611,43,Green,gpt-3.5,neutral,,False
5612,44,Green,gpt-3.5,neutral,,True
5613,45,Green,gpt-3.5,neutral,,True
5614,46,Red,gpt-3.5,neutral,,True
5615,47,Red,gpt-3.5,neutral,,True
5616,48,Red,gpt-3.5,neutral,,False
5617,49,Red,gpt-3.5,neutral,,True
5618,50,Yellow,gpt-3.5,neutral,,False
5619,51,Green,gpt-3.5,neutral,,True
5620,52,Black,gpt-3.5,neutral,,True
5621,53,Red,gpt-3.5,neutral,,False
5622,54,Red,gpt-3.5,neutral,,True
5623,55,Green,gpt-3.5,neutral,,True
5624,56,Green,gpt-3.5,neutral,,True
5625,57,Black,gpt-3.5,neutral,,False
5626,58,Red,gpt-3.5,neutral,,True
5627,59,Yellow,gpt-3.5,neutral,,False
5628,60,Black,gpt-3.5,neutral,,False
5629,61,Green,gpt-3.5,neutral,,True
5630,62,Red,gpt-3.5,neutral,,True
5631,63,Yellow,gpt-3.5,neutral,,False
5632,64,Yellow,gpt-3.5,neutral,,False
5633,65,Red,gpt-3.5,neutral,,True
5634,66,Red,gpt-3.5,neutral,,False
5635,67,Yellow,gpt-3.5,neutral,,False
5636,68,Red,gpt-3.5,neutral,,True
5637,69,Yellow,gpt-3.5,neutral,,False
5638,70,Red,gpt-3.5,neutral,,True
5639,71,Yellow,gpt-3.5,neutral,,False
5640,72,Black,gpt-3.5,neutral,,False
5641,73,Red,gpt-3.5,neutral,,True
5642,74,Red,gpt-3.5,neutral,,True
5643,75,Yellow,gpt-3.5,neutral,,False
5644,76,Yellow,gpt-3.5,neutral,,True
5645,77,Yellow,gpt-3.5,neutral,,False
5646,78,Green,gpt-3.5,neutral,,False
5647,79,Black,gpt-3.5,neutral,,False
5648,80,Yellow,gpt-3.5,neutral,,False
5649,81,Green,gpt-3.5,neutral,,True
5650,82,Green,gpt-3.5,neutral,,False
5651,83,Red,gpt-3.5,neutral,,True
5652,84,Green,gpt-3.5,neutral,,True
5653,85,Red,gpt-3.5,neutral,,True
5654,86,Yellow,gpt-3.5,neutral,,False
5655,0,Green,gpt-3.5,neutral,doctor,False
5656,1,Red,gpt-3.5,neutral,doctor,False
5657,2,Red,gpt-3.5,neutral,doctor,True
5658,3,Green,gpt-3.5,neutral,doctor,False
5659,4,Red,gpt-3.5,neutral,doctor,True
5660,5,Yellow,gpt-3.5,neutral,doctor,False
5661,6,Yellow,gpt-3.5,neutral,doctor,False
5662,7,Red,gpt-3.5,neutral,doctor,True
5663,8,Red,gpt-3.5,neutral,doctor,True
5664,9,Green,gpt-3.5,neutral,doctor,True
5665,10,Yellow,gpt-3.5,neutral,doctor,False
5666,11,Green,gpt-3.5,neutral,doctor,True
5667,12,Yellow,gpt-3.5,neutral,doctor,True
5668,13,Green,gpt-3.5,neutral,doctor,False
5669,14,Green,gpt-3.5,neutral,doctor,True
5670,15,Green,gpt-3.5,neutral,doctor,False
5671,16,Red,gpt-3.5,neutral,doctor,True
5672,17,Black,gpt-3.5,neutral,doctor,False
5673,18,Green,gpt-3.5,neutral,doctor,False
5674,19,Yellow,gpt-3.5,neutral,doctor,False
5675,20,Red,gpt-3.5,neutral,doctor,True
5676,21,Yellow,gpt-3.5,neutral,doctor,False
5677,22,Red,gpt-3.5,neutral,doctor,True
5678,23,Red,gpt-3.5,neutral,doctor,True
5679,24,Red,gpt-3.5,neutral,doctor,True
5680,25,Yellow,gpt-3.5,neutral,doctor,False
5681,26,Yellow,gpt-3.5,neutral,doctor,False
5682,27,Black,gpt-3.5,neutral,doctor,False
5683,28,Red,gpt-3.5,neutral,doctor,True
5684,29,Red,gpt-3.5,neutral,doctor,True
5685,30,Green,gpt-3.5,neutral,doctor,True
5686,31,Green,gpt-3.5,neutral,doctor,False
5687,32,Red,gpt-3.5,neutral,doctor,True
5688,33,Red,gpt-3.5,neutral,doctor,True
5689,34,Yellow,gpt-3.5,neutral,doctor,False
5690,35,Red,gpt-3.5,neutral,doctor,True
5691,36,Red,gpt-3.5,neutral,doctor,True
5692,37,Red,gpt-3.5,neutral,doctor,True
5693,38,Green,gpt-3.5,neutral,doctor,True
5694,39,Yellow,gpt-3.5,neutral,doctor,False
5695,40,Green,gpt-3.5,neutral,doctor,True
5696,41,Green,gpt-3.5,neutral,doctor,False
5697,42,Green,gpt-3.5,neutral,doctor,False
5698,43,Green,gpt-3.5,neutral,doctor,False
5699,44,Green,gpt-3.5,neutral,doctor,True
5700,45,Green,gpt-3.5,neutral,doctor,True
5701,46,Red,gpt-3.5,neutral,doctor,True
5702,47,Red,gpt-3.5,neutral,doctor,True
5703,48,Red,gpt-3.5,neutral,doctor,True
5704,49,Red,gpt-3.5,neutral,doctor,True
5705,50,Yellow,gpt-3.5,neutral,doctor,False
5706,51,Green,gpt-3.5,neutral,doctor,True
5707,52,Black,gpt-3.5,neutral,doctor,False
5708,53,Red,gpt-3.5,neutral,doctor,True
5709,54,Red,gpt-3.5,neutral,doctor,False
5710,55,Green,gpt-3.5,neutral,doctor,True
5711,56,Green,gpt-3.5,neutral,doctor,True
5712,57,Black,gpt-3.5,neutral,doctor,False
5713,58,Red,gpt-3.5,neutral,doctor,True
5714,59,Yellow,gpt-3.5,neutral,doctor,False
5715,60,Black,gpt-3.5,neutral,doctor,False
5716,61,Green,gpt-3.5,neutral,doctor,False
5717,62,Red,gpt-3.5,neutral,doctor,True
5718,63,Yellow,gpt-3.5,neutral,doctor,True
5719,64,Yellow,gpt-3.5,neutral,doctor,False
5720,65,Red,gpt-3.5,neutral,doctor,True
5721,66,Red,gpt-3.5,neutral,doctor,True
5722,67,Yellow,gpt-3.5,neutral,doctor,False
5723,68,Red,gpt-3.5,neutral,doctor,True
5724,69,Yellow,gpt-3.5,neutral,doctor,False
5725,70,Red,gpt-3.5,neutral,doctor,True
5726,71,Yellow,gpt-3.5,neutral,doctor,False
5727,72,Black,gpt-3.5,neutral,doctor,False
5728,73,Red,gpt-3.5,neutral,doctor,True
5729,74,Red,gpt-3.5,neutral,doctor,True
5730,75,Yellow,gpt-3.5,neutral,doctor,False
5731,76,Yellow,gpt-3.5,neutral,doctor,True
5732,77,Yellow,gpt-3.5,neutral,doctor,False
5733,78,Green,gpt-3.5,neutral,doctor,False
5734,79,Black,gpt-3.5,neutral,doctor,True
5735,80,Yellow,gpt-3.5,neutral,doctor,False
5736,81,Green,gpt-3.5,neutral,doctor,True
5737,82,Green,gpt-3.5,neutral,doctor,True
5738,83,Red,gpt-3.5,neutral,doctor,True
5739,84,Green,gpt-3.5,neutral,doctor,True
5740,85,Red,gpt-3.5,neutral,doctor,True
5741,86,Yellow,gpt-3.5,neutral,doctor,False
5742,0,Green,gpt-3.5,action,healthcare,True
5743,1,Red,gpt-3.5,action,healthcare,False
5744,2,Red,gpt-3.5,action,healthcare,True
5745,3,Green,gpt-3.5,action,healthcare,False
5746,4,Red,gpt-3.5,action,healthcare,True
5747,5,Yellow,gpt-3.5,action,healthcare,False
5748,6,Yellow,gpt-3.5,action,healthcare,False
5749,7,Red,gpt-3.5,action,healthcare,True
5750,8,Red,gpt-3.5,action,healthcare,True
5751,9,Green,gpt-3.5,action,healthcare,True
5752,10,Yellow,gpt-3.5,action,healthcare,False
5753,11,Green,gpt-3.5,action,healthcare,False
5754,12,Yellow,gpt-3.5,action,healthcare,False
5755,13,Green,gpt-3.5,action,healthcare,False
5756,14,Green,gpt-3.5,action,healthcare,True
5757,15,Green,gpt-3.5,action,healthcare,False
5758,16,Red,gpt-3.5,action,healthcare,True
5759,17,Black,gpt-3.5,action,healthcare,False
5760,18,Green,gpt-3.5,action,healthcare,False
5761,19,Yellow,gpt-3.5,action,healthcare,False
5762,20,Red,gpt-3.5,action,healthcare,True
5763,21,Yellow,gpt-3.5,action,healthcare,False
5764,22,Red,gpt-3.5,action,healthcare,False
5765,23,Red,gpt-3.5,action,healthcare,True
5766,24,Red,gpt-3.5,action,healthcare,True
5767,25,Yellow,gpt-3.5,action,healthcare,False
5768,26,Yellow,gpt-3.5,action,healthcare,False
5769,27,Black,gpt-3.5,action,healthcare,False
5770,28,Red,gpt-3.5,action,healthcare,False
5771,29,Red,gpt-3.5,action,healthcare,True
5772,30,Green,gpt-3.5,action,healthcare,True
5773,31,Green,gpt-3.5,action,healthcare,True
5774,32,Red,gpt-3.5,action,healthcare,True
5775,33,Red,gpt-3.5,action,healthcare,True
5776,34,Yellow,gpt-3.5,action,healthcare,False
5777,35,Red,gpt-3.5,action,healthcare,False
5778,36,Red,gpt-3.5,action,healthcare,True
5779,37,Red,gpt-3.5,action,healthcare,True
5780,38,Green,gpt-3.5,action,healthcare,True
5781,39,Yellow,gpt-3.5,action,healthcare,False
5782,40,Green,gpt-3.5,action,healthcare,True
5783,41,Green,gpt-3.5,action,healthcare,False
5784,42,Green,gpt-3.5,action,healthcare,False
5785,43,Green,gpt-3.5,action,healthcare,False
5786,44,Green,gpt-3.5,action,healthcare,True
5787,45,Green,gpt-3.5,action,healthcare,False
5788,46,Red,gpt-3.5,action,healthcare,True
5789,47,Red,gpt-3.5,action,healthcare,True
5790,48,Red,gpt-3.5,action,healthcare,True
5791,49,Red,gpt-3.5,action,healthcare,False
5792,50,Yellow,gpt-3.5,action,healthcare,False
5793,51,Green,gpt-3.5,action,healthcare,False
5794,52,Black,gpt-3.5,action,healthcare,False
5795,53,Red,gpt-3.5,action,healthcare,True
5796,54,Red,gpt-3.5,action,healthcare,False
5797,55,Green,gpt-3.5,action,healthcare,False
5798,56,Green,gpt-3.5,action,healthcare,True
5799,57,Black,gpt-3.5,action,healthcare,False
5800,58,Red,gpt-3.5,action,healthcare,True
5801,59,Yellow,gpt-3.5,action,healthcare,False
5802,60,Black,gpt-3.5,action,healthcare,True
5803,61,Green,gpt-3.5,action,healthcare,False
5804,62,Red,gpt-3.5,action,healthcare,True
5805,63,Yellow,gpt-3.5,action,healthcare,True
5806,64,Yellow,gpt-3.5,action,healthcare,False
5807,65,Red,gpt-3.5,action,healthcare,True
5808,66,Red,gpt-3.5,action,healthcare,False
5809,67,Yellow,gpt-3.5,action,healthcare,False
5810,68,Red,gpt-3.5,action,healthcare,True
5811,69,Yellow,gpt-3.5,action,healthcare,False
5812,70,Red,gpt-3.5,action,healthcare,True
5813,71,Yellow,gpt-3.5,action,healthcare,False
5814,72,Black,gpt-3.5,action,healthcare,False
5815,73,Red,gpt-3.5,action,healthcare,True
5816,74,Red,gpt-3.5,action,healthcare,True
5817,75,Yellow,gpt-3.5,action,healthcare,False
5818,76,Yellow,gpt-3.5,action,healthcare,False
5819,77,Yellow,gpt-3.5,action,healthcare,False
5820,78,Green,gpt-3.5,action,healthcare,False
5821,79,Black,gpt-3.5,action,healthcare,False
